state,quantum_counts,classical_counts,quantum_prob,classical_prob
0210110000,7,1,0.0006986740610286866,0.0006000000000000002
0010002101,2,3,6.421636590337193e-05,0.0006000000000000002
1002010100,0,2,2.3240805863075815e-05,0.0006000000000000002
0010020200,0,2,0.0,0.0003000000000000001
0000001040,0,0,0.0,5.000000000000001e-05
0002120000,0,1,0.0,0.0003000000000000001
0011020010,0,3,0.0,0.0006000000000000002
0000200111,0,3,0.0,0.0006000000000000002
0100101101,1,4,9.247156690085555e-05,0.0012000000000000003
2000001002,0,0,8.219694835631607e-05,0.0003000000000000001
0101101001,1,4,0.0001643938967126322,0.0012000000000000003
0010120010,0,3,0.00016439389671263214,0.0006000000000000002
1000211000,0,6,1.0033807172401864e-06,0.0006000000000000002
0000001400,0,0,0.0,5.000000000000001e-05
1000112000,7,4,0.001520643544591847,0.0006000000000000002
0010100210,2,3,0.0006986740610286866,0.0006000000000000002
0011010002,0,3,0.0005342801643160544,0.0006000000000000002
0010012001,9,1,0.0013973481220573732,0.0006000000000000002
1002020000,0,1,4.623578345042779e-05,0.0003000000000000001
1003000001,3,0,0.00021919186228350952,0.00020000000000000004
2000101001,0,2,0.0,0.0006000000000000002
1010001011,10,8,0.0020395117810910923,0.0012000000000000003
0010400000,9,0,0.0008767674491340381,5.000000000000001e-05
2110000100,6,0,0.001520643544591847,0.0006000000000000002
0111110000,0,6,0.0001643938967126322,0.0012000000000000003
0001000022,2,1,0.0001643938967126322,0.0003000000000000001
0010011002,5,8,0.0010274618544539509,0.0006000000000000002
0020000012,0,3,9.792995800264217e-05,0.0003000000000000001
0000102002,2,0,8.219694835631607e-05,0.0003000000000000001
0020001020,0,6,0.00015668793280422752,0.0003000000000000001
2000100002,9,1,0.001315151173701057,0.0003000000000000001
0013000001,0,0,0.0001095959311417548,0.00020000000000000004
1010000012,1,1,5.2015256381731264e-05,0.0006000000000000002
0110011001,1,4,0.0003711705949214897,0.0012000000000000003
0002111000,1,0,0.00019585991600528434,0.0006000000000000002
0001110200,1,3,0.0006986740610286866,0.0006000000000000002
2101100000,4,4,0.000750047153751384,0.0006000000000000002
0000011012,0,2,9.504022153699044e-05,0.0006000000000000002
0100100003,1,3,5.479796557087738e-05,0.00020000000000000004
0000203000,0,2,0.0,0.00010000000000000002
0011100110,11,7,0.0032108182951685964,0.0012000000000000003
0000000302,0,0,0.00010959593114175476,0.00010000000000000002
1100010101,4,4,0.0007397725352068446,0.0012000000000000003
0120001001,3,1,0.0006678502053950679,0.0006000000000000002
0020111000,4,1,0.0006575755868505285,0.0006000000000000002
1001201000,0,3,4.1098474178158034e-05,0.0006000000000000002
0100011110,0,8,0.0,0.0012000000000000003
0000000500,0,0,0.0,1.0000000000000003e-05
0101000012,4,1,0.0010692024922911427,0.0006000000000000002
0010210001,0,2,0.0002568654636134877,0.0006000000000000002
0104000000,0,1,0.0,5.000000000000001e-05
2000000021,0,1,2.0549237089079017e-05,0.0003000000000000001
0000002102,0,2,0.0,0.0003000000000000001
1001000201,0,2,0.00017466851525717165,0.0006000000000000002
0200201000,2,2,0.0005137309272269754,0.0003000000000000001
0002003000,0,0,8.562182120449593e-06,0.00010000000000000002
0000400001,0,1,0.0,5.000000000000001e-05
0100020011,0,5,4.1098474178158034e-05,0.0006000000000000002
0000100004,0,1,0.0,5.000000000000001e-05
0100120010,3,2,0.000750047153751384,0.0006000000000000002
0002002001,0,1,5.137309272269754e-06,0.0003000000000000001
2120000000,1,2,0.00018494313380171116,0.0003000000000000001
0001111100,0,4,2.0549237089079017e-05,0.0012000000000000003
1101100010,0,2,0.00012875381363626075,0.0012000000000000003
0020003000,8,0,0.000986363380275793,0.00010000000000000002
1001002001,0,4,0.0,0.0006000000000000002
2020000010,0,0,4.623578345042779e-05,0.0003000000000000001
0020101001,15,3,0.004120122036360344,0.0006000000000000002
0201000110,6,7,0.0010274618544539509,0.0006000000000000002
1020010010,2,3,0.0006575755868505285,0.0006000000000000002
0030011000,2,0,0.0004383837245670192,0.00020000000000000004
0000220100,9,2,0.001315151173701057,0.0003000000000000001
0001121000,0,1,0.0001335700410790136,0.0006000000000000002
0001210001,0,3,2.568654636134877e-06,0.0006000000000000002
0000300101,0,0,0.00021919186228350952,0.00020000000000000004
1100100110,4,4,0.0007397725352068446,0.0012000000000000003
0001020002,0,1,8.219694835631607e-05,0.0003000000000000001
0001200020,1,1,3.1144937463135384e-05,0.0003000000000000001
1000000013,7,3,0.0013699491392719346,0.00020000000000000004
1001210000,0,6,4.1098474178158034e-05,0.0006000000000000002
0121010000,1,5,0.0005342801643160544,0.0006000000000000002
1110000020,0,2,0.00017466851525717165,0.0006000000000000002
0100002200,2,1,8.251803018583294e-05,0.0003000000000000001
0010200002,0,2,5.137309272269754e-06,0.0003000000000000001
1000201100,0,3,8.21969483563161e-05,0.0006000000000000002
0100011020,7,4,0.0008219694835631608,0.0006000000000000002
1002001001,4,3,0.0006575755868505285,0.0006000000000000002
0100010300,2,3,0.0008767674491340381,0.00020000000000000004
0000020120,0,3,0.0,0.0003000000000000001
0020002100,2,1,0.0004366712881429291,0.0003000000000000001
0201100001,2,1,0.0005137309272269755,0.0006000000000000002
1000210010,0,2,1.2843273180674388e-05,0.0006000000000000002
1102001000,0,2,1.0274618544539509e-05,0.0006000000000000002
0000100040,0,0,0.0,5.000000000000001e-05
0000031001,0,1,8.562182120449591e-05,0.00020000000000000004
1100110010,0,9,8.219694835631607e-05,0.0012000000000000003
0020010200,0,1,0.0,0.0003000000000000001
1000100030,0,2,0.0,0.00020000000000000004
1100300000,2,0,0.00012415164074651907,0.00020000000000000004
0102001100,1,8,0.0002671400821580272,0.0006000000000000002
0010010003,0,2,0.0,0.00020000000000000004
3020000000,3,1,0.0005479796557087739,0.00010000000000000002
0120000110,20,6,0.0059592787558329155,0.0006000000000000002
0011110001,0,2,5.137309272269754e-06,0.0012000000000000003
0011001110,2,3,0.00016054091475842984,0.0012000000000000003
3010010000,0,1,1.3699491392719345e-05,0.00020000000000000004
0000301001,0,0,3.4248728481798363e-06,0.00020000000000000004
0020012000,1,2,0.0003493370305143433,0.0003000000000000001
1001003000,1,1,5.479796557087738e-05,0.00020000000000000004
0021100001,1,5,0.0002054923708907902,0.0006000000000000002
0001100021,0,2,2.0549237089079024e-05,0.0006000000000000002
1100020100,8,3,0.0014795450704136893,0.0006000000000000002
0101200010,0,6,1.6214632390601413e-05,0.0006000000000000002
0020110001,7,3,0.0016850374413044794,0.0006000000000000002
0000101210,0,2,0.00016439389671263214,0.0006000000000000002
2001001100,2,0,0.00038016088614796175,0.0006000000000000002
1020000110,4,2,0.0010274618544539509,0.0006000000000000002
0000000221,1,1,0.0001027461854453951,0.0003000000000000001
0110110010,6,2,0.0013357004107901358,0.0012000000000000003
2100000020,1,1,0.0001643938967126322,0.0003000000000000001
1000202000,1,3,8.219694835631607e-05,0.0003000000000000001
0011011010,0,6,0.0001862274611197786,0.0012000000000000003
0211100000,0,0,9.247156690085558e-05,0.0006000000000000002
0002102000,0,0,1.2843273180674386e-06,0.0003000000000000001
0022000010,0,2,8.219694835631607e-05,0.0003000000000000001
1000101011,0,5,0.0002054923708907902,0.0012000000000000003
0102000011,0,4,6.421636590337193e-05,0.0006000000000000002
2001000101,0,3,0.0,0.0006000000000000002
0000401000,0,0,0.0,5.000000000000001e-05
0020000111,4,0,0.0010685603286321088,0.0006000000000000002
0001111010,0,6,5.137309272269755e-05,0.0012000000000000003
0000300011,0,1,1.7124364240899185e-05,0.00020000000000000004
0201000011,22,5,0.00353254228834449,0.0006000000000000002
0000030101,2,2,0.00021919186228350952,0.00020000000000000004
2000110001,12,5,0.0021371206572642176,0.0006000000000000002
4010000000,0,0,1.3699491392719345e-05,5.000000000000001e-05
0010100030,1,0,8.562182120449591e-05,0.00020000000000000004
1100100002,0,3,4.1098474178158034e-05,0.0006000000000000002
0400000100,0,0,0.0,5.000000000000001e-05
0000010121,0,2,1.0274618544539509e-05,0.0006000000000000002
0101000102,1,4,4.1098474178158034e-05,0.0006000000000000002
0010201001,2,1,0.0006575755868505285,0.0006000000000000002
0002001002,2,2,0.0004109847417815804,0.0003000000000000001
0100001021,1,0,0.0001335700410790136,0.0006000000000000002
1001020010,0,2,4.1098474178158034e-05,0.0006000000000000002
0100000301,4,0,0.0008767674491340381,0.00020000000000000004
1000100012,0,5,0.0,0.0006000000000000002
0003110000,0,1,0.0,0.00020000000000000004
1010010101,1,6,0.0001027461854453951,0.0012000000000000003
1030000001,1,1,0.0008767674491340381,0.00020000000000000004
0000002030,0,0,1.0702727650561988e-07,0.00010000000000000002
0000001310,1,1,0.00027398982785438697,0.00020000000000000004
0011020001,0,1,0.0,0.0006000000000000002
1100000120,10,3,0.0010274618544539509,0.0006000000000000002
0110002001,1,4,0.00016696255134876698,0.0006000000000000002
0000311000,0,0,3.4248728481798363e-06,0.00020000000000000004
0002010020,0,2,8.027045737921491e-06,0.0003000000000000001
1001001011,1,7,0.0001451289869416206,0.0012000000000000003
0002200010,0,1,1.9345180228390797e-05,0.0003000000000000001
0010001210,0,3,0.0,0.0006000000000000002
1010100101,9,10,0.0008219694835631608,0.0012000000000000003
0100210001,0,7,8.21969483563161e-05,0.0006000000000000002
0111000002,1,4,0.0002054923708907902,0.0006000000000000002
0030010001,2,0,0.00021919186228350952,0.00020000000000000004
0000020021,1,2,8.219694835631607e-05,0.0003000000000000001
0000003110,0,0,1.070272765056199e-06,0.00020000000000000004
0002100002,1,2,0.00018494313380171116,0.0003000000000000001
1010020001,0,5,0.0003287877934252644,0.0006000000000000002
0000002201,0,2,3.2108182951685965e-05,0.0003000000000000001
0100002110,1,5,0.00017466851525717165,0.0006000000000000002
1110020000,13,0,0.0026714008215802717,0.0006000000000000002
0000010301,0,1,0.00021919186228350952,0.00020000000000000004
0001110110,1,6,8.219694835631607e-05,0.0012000000000000003
0000000320,1,2,0.00010959593114175476,0.00010000000000000002
0000131000,2,0,0.0007123735524214058,0.00020000000000000004
2111000000,3,4,0.0008219694835631608,0.0006000000000000002
0001010201,1,3,0.00016439389671263214,0.0006000000000000002
0030002000,1,1,0.00013699491392719348,0.00010000000000000002
0000100400,5,0,0.0008767674491340381,5.000000000000001e-05
4000000001,0,1,1.3699491392719345e-05,5.000000000000001e-05
2010000200,0,0,8.219694835631607e-05,0.0003000000000000001
0110000021,3,2,0.0002054923708907902,0.0006000000000000002
0002000102,11,1,0.0016439389671263217,0.0003000000000000001
0200010101,2,1,0.0002054923708907902,0.0006000000000000002
0001000103,0,0,0.0,0.00020000000000000004
0001001120,0,5,2.0549237089079024e-05,0.0006000000000000002
1110000101,4,4,0.0007770180274308004,0.0012000000000000003
0011001020,3,2,0.0002937723148453749,0.0006000000000000002
0011101100,4,6,0.001320288482973327,0.0012000000000000003
2010000011,1,7,0.0008219694835631608,0.0006000000000000002
0100011101,4,4,0.0007477995809447662,0.0012000000000000003
0010111001,0,5,8.219694835631607e-05,0.0012000000000000003
0010002110,1,4,0.00022684431255366134,0.0006000000000000002
0000020201,8,1,0.0013973481220573732,0.0003000000000000001
1111000001,4,8,0.0003493370305143433,0.0012000000000000003
0101001002,1,1,0.00017466851525717165,0.0006000000000000002
1300001000,4,0,0.0004931816901378965,0.00020000000000000004
0000100121,0,4,0.0002054923708907902,0.0006000000000000002
0011003000,0,1,0.0,0.00020000000000000004
0400000010,0,0,0.0,5.000000000000001e-05
1001000030,0,1,0.0,0.00020000000000000004
1200100100,1,1,4.7520110768495226e-05,0.0006000000000000002
2000200010,5,2,0.001320288482973327,0.0003000000000000001
0000000131,0,0,3.4248728481798363e-06,0.00020000000000000004
2002000010,0,1,2.0549237089079017e-05,0.0003000000000000001
0000022001,0,3,1.0274618544539512e-05,0.0003000000000000001
0000001220,0,1,0.0001027461854453951,0.0003000000000000001
1102100000,0,4,4.366712881429291e-05,0.0006000000000000002
2001000011,0,3,0.0002054923708907902,0.0006000000000000002
0100021001,0,0,0.00016696255134876698,0.0006000000000000002
0130000010,0,1,0.0004931816901378965,0.00020000000000000004
0210000200,2,0,0.00032878779342526427,0.0003000000000000001
0011001200,2,2,0.00037775277242658534,0.0006000000000000002
1000111100,1,5,8.219694835631607e-05,0.0012000000000000003
0000000005,0,0,0.0,1.0000000000000003e-05
0001101002,1,3,0.0003287877934252644,0.0006000000000000002
0000102011,0,1,4.1098474178158034e-05,0.0006000000000000002
0021011000,3,2,0.0008219694835631608,0.0006000000000000002
0000041000,0,0,0.0,5.000000000000001e-05
0300000110,0,1,0.0,0.00020000000000000004
2101000100,1,3,5.7152565654001006e-05,0.0006000000000000002
3100100000,6,2,0.0010959593114175479,0.00020000000000000004
0000220010,3,0,0.0007397725352068446,0.0003000000000000001
1010010011,1,9,0.0001027461854453951,0.0012000000000000003
0001011101,5,7,0.0004366712881429291,0.0012000000000000003
1100000030,0,1,0.00012329542253447412,0.00020000000000000004
0101100020,4,2,0.0005137309272269755,0.0006000000000000002
0001110020,0,2,6.421636590337193e-05,0.0006000000000000002
0101020001,0,5,1.0274618544539509e-05,0.0006000000000000002
0011210000,1,8,0.00016439389671263214,0.0006000000000000002
3000000020,0,0,2.739898278543869e-05,0.00010000000000000002
0120001010,1,5,0.00018558529746074486,0.0006000000000000002
0110100020,0,3,4.1740637837191745e-05,0.0006000000000000002
0002300000,2,3,2.226167351316893e-05,0.00010000000000000002
1011000110,0,6,2.8576282827000503e-05,0.0012000000000000003
0100000022,0,1,8.219694835631607e-05,0.0003000000000000001
1102000100,0,4,3.2910887525478113e-05,0.0006000000000000002
0103000010,0,2,0.00021919186228350952,0.00020000000000000004
0002000012,0,0,3.2108182951685965e-05,0.0003000000000000001
1100101100,7,5,0.0005137309272269754,0.0012000000000000003
0000202100,0,3,0.0001027461854453951,0.0003000000000000001
0100110200,69,3,0.011178784976458985,0.0006000000000000002
0000103100,0,0,4.537956523838283e-05,0.00020000000000000004
0000210200,3,0,0.00032878779342526427,0.0003000000000000001
1001000012,2,2,0.0005342801643160544,0.0006000000000000002
0200000210,0,0,0.0,0.0003000000000000001
0010120001,1,2,0.00016439389671263214,0.0006000000000000002
0000002111,0,2,2.568654636134877e-06,0.0006000000000000002
0210001100,7,2,0.0016439389671263217,0.0006000000000000002
0001013000,0,0,1.3699491392719345e-05,0.00020000000000000004
1010110100,4,5,0.0020549237089079017,0.0012000000000000003
1100003000,1,0,0.00013699491392719348,0.00020000000000000004
0010010021,0,3,4.1098474178158034e-05,0.0006000000000000002
0011120000,7,1,0.0008219694835631608,0.0006000000000000002
0011000300,1,2,0.0003459121576661634,0.00020000000000000004
0010100201,1,6,0.00016439389671263214,0.0006000000000000002
0110010020,0,0,0.0,0.0006000000000000002
1000001111,0,9,2.1833564407146456e-05,0.0012000000000000003
0012010010,0,2,0.00016696255134876698,0.0006000000000000002
0121000100,1,1,0.0002568654636134877,0.0006000000000000002
0000100013,0,2,5.479796557087738e-05,0.00020000000000000004
0101100200,0,2,0.0001849431338017111,0.0006000000000000002
0000101030,0,2,1.7124364240899185e-05,0.00020000000000000004
1000020020,3,0,0.0004109847417815804,0.0003000000000000001
0100310000,0,1,3.4248728481798363e-06,0.00020000000000000004
3001000100,2,1,0.00021919186228350952,0.00020000000000000004
0000000041,0,0,0.0,5.000000000000001e-05
0001000013,0,2,0.0,0.00020000000000000004
0020000003,1,0,4.537956523838283e-05,0.00010000000000000002
0011101010,1,7,6.67850205395068e-05,0.0012000000000000003
0000102110,0,4,2.568654636134877e-06,0.0006000000000000002
1011020000,8,4,0.0011738751687136388,0.0006000000000000002
1010000003,1,0,0.00021919186228350952,0.00020000000000000004
1010120000,1,1,0.0008322441021077002,0.0006000000000000002
0011000021,1,2,0.0002857628282700051,0.0006000000000000002
0010002020,0,2,2.8019406528932205e-05,0.0003000000000000001
1000300010,0,2,5.479796557087738e-05,0.00020000000000000004
0000110300,4,1,0.0008767674491340381,0.00020000000000000004
2101001000,3,3,0.0006986740610286866,0.0006000000000000002
1100102000,4,1,0.001520643544591847,0.0006000000000000002
0102010010,0,5,4.1098474178158034e-05,0.0006000000000000002
1020000020,0,1,0.00023760055384247617,0.0003000000000000001
0000101201,2,2,8.21969483563161e-05,0.0006000000000000002
0100002002,0,2,0.0003493370305143433,0.0003000000000000001
0110000102,0,5,5.7152565654001006e-05,0.0006000000000000002
0100010102,1,5,0.0001335700410790136,0.0006000000000000002
0000003011,0,2,5.479796557087738e-05,0.00020000000000000004
0001211000,0,1,8.21969483563161e-05,0.0006000000000000002
1020001100,0,1,5.137309272269755e-05,0.0006000000000000002
0101000003,1,1,0.00023289135367622886,0.00020000000000000004
2100001010,1,3,0.0002054923708907902,0.0006000000000000002
0000302000,0,0,2.739898278543869e-05,0.00010000000000000002
0001100102,1,7,4.1098474178158034e-05,0.0006000000000000002
2011010000,3,2,0.0014795450704136893,0.0006000000000000002
0020010002,2,1,0.0003493370305143433,0.0003000000000000001
0010101002,0,0,0.00017466851525717165,0.0006000000000000002
0121001000,0,1,2.0549237089079024e-05,0.0006000000000000002
0000120200,9,1,0.001315151173701057,0.0003000000000000001
0012100100,3,4,0.0010274618544539509,0.0006000000000000002
0010001030,0,1,1.1344891309595708e-05,0.00020000000000000004
0001112000,4,5,0.0007834396640211374,0.0006000000000000002
3200000000,0,2,0.00024659084506894823,0.00010000000000000002
1001011100,0,10,2.0549237089079017e-05,0.0012000000000000003
0201001001,23,2,0.004531106778141923,0.0006000000000000002
1000111010,1,4,0.00014464736419734527,0.0012000000000000003
0100121000,2,3,0.0004109847417815804,0.0006000000000000002
2020001000,8,0,0.0010685603286321088,0.0003000000000000001
1012000100,0,3,1.6054091475842982e-05,0.0006000000000000002
2100100100,1,1,0.00038016088614796175,0.0006000000000000002
0201100010,7,2,0.0012843273180674387,0.0006000000000000002
0100020002,0,2,4.623578345042779e-05,0.0003000000000000001
0010101110,1,6,0.00033392510269753396,0.0012000000000000003
4000010000,4,0,0.00027398982785438697,5.000000000000001e-05
0100101002,2,4,0.0005779472931303473,0.0006000000000000002
0000103010,0,1,4.281091060224796e-06,0.00020000000000000004
0041000000,1,0,0.0004383837245670192,5.000000000000001e-05
0000001301,0,1,5.8222838419057216e-05,0.00020000000000000004
0000122000,2,3,0.0008219694835631608,0.0003000000000000001
2001100100,0,0,0.00016439389671263214,0.0006000000000000002
0001003010,0,3,1.7124364240899185e-05,0.00020000000000000004
0021020000,0,1,2.0549237089079017e-05,0.0003000000000000001
0010100111,2,2,0.0007397725352068446,0.0012000000000000003
3010001000,6,1,0.0008767674491340381,0.00020000000000000004
0002011010,0,1,3.612170582064671e-05,0.0006000000000000002
0010004000,0,1,1.7124364240899185e-05,5.000000000000001e-05
0201000101,34,0,0.006943113616701262,0.0006000000000000002
1020002000,2,1,0.0007603217722959235,0.0003000000000000001
1012010000,0,6,0.00016439389671263214,0.0006000000000000002
0001010102,15,5,0.002630302347402114,0.0006000000000000002
1100200100,4,1,0.0008425187206522398,0.0006000000000000002
0000202010,0,2,7.224341164129342e-07,0.0003000000000000001
1101001100,0,6,7.834396640211375e-05,0.0012000000000000003
0120110000,4,4,0.0006678502053950679,0.0006000000000000002
0000013010,0,0,1.3699491392719345e-05,0.00020000000000000004
1000022000,0,0,3.2108182951685965e-05,0.0003000000000000001
0002010101,0,5,0.00016439389671263214,0.0006000000000000002
0000111200,2,1,0.0002054923708907902,0.0006000000000000002
1000040000,5,0,0.0008767674491340381,5.000000000000001e-05
0210001010,11,4,0.0026714008215802717,0.0006000000000000002
3101000000,0,0,0.00021919186228350952,0.00020000000000000004
0000140000,6,0,0.0009315654147049155,5.000000000000001e-05
1100111000,11,6,0.0013357004107901358,0.0012000000000000003
0001200011,0,2,0.0,0.0006000000000000002
1001010200,0,5,0.0003287877934252644,0.0006000000000000002
0005000000,0,0,6.849745696359673e-07,1.0000000000000003e-05
1000000004,2,0,0.0004383837245670192,5.000000000000001e-05
0010121000,0,5,0.0005342801643160544,0.0006000000000000002
0013100000,1,1,0.00027398982785438697,0.00020000000000000004
1111010000,4,7,0.0004109847417815804,0.0012000000000000003
1100010002,0,1,0.00017466851525717165,0.0006000000000000002
0101100110,3,8,0.001500415389332285,0.0012000000000000003
0000001112,0,1,9.247156690085558e-05,0.0006000000000000002
0001012001,0,3,8.21969483563161e-05,0.0006000000000000002
0201000020,5,4,0.0013357004107901358,0.0003000000000000001
3001000010,0,1,1.3699491392719345e-05,0.00020000000000000004
1000011200,0,2,9.247156690085558e-05,0.0006000000000000002
0200102000,3,1,0.0003493370305143433,0.0003000000000000001
1020020000,32,0,0.008301891783987924,0.0003000000000000001
0011002100,3,2,0.0006582177505095623,0.0006000000000000002
2010002000,5,1,0.0016439389671263217,0.0003000000000000001
0000000401,0,0,0.0,5.000000000000001e-05
0000010130,0,1,0.0,0.00020000000000000004
0220000001,5,1,0.001315151173701057,0.0003000000000000001
1021000100,1,5,0.00016439389671263214,0.0006000000000000002
1100110001,3,6,0.0013357004107901358,0.0012000000000000003
0010110020,0,10,0.0004109847417815804,0.0006000000000000002
0010003100,0,1,9.332778511290055e-05,0.00020000000000000004
1010010110,3,6,0.001315151173701057,0.0012000000000000003
1000000310,2,1,0.00027398982785438697,0.00020000000000000004
1013000000,3,1,0.00021919186228350952,0.00020000000000000004
0001010030,0,1,8.562182120449591e-05,0.00020000000000000004
1000110200,3,3,0.0006986740610286866,0.0006000000000000002
0212000000,0,2,4.752011076849522e-05,0.0003000000000000001
1210000100,3,3,0.0002054923708907902,0.0006000000000000002
0000101111,0,5,4.109847417815805e-05,0.0012000000000000003
0000410000,0,0,1.3699491392719345e-05,5.000000000000001e-05
2001101000,5,3,0.0006575755868505285,0.0006000000000000002
1001000300,1,1,0.00021919186228350952,0.00020000000000000004
0111200000,0,6,0.00016696255134876698,0.0006000000000000002
2000201000,0,1,0.0,0.0003000000000000001
0012100001,0,3,2.0549237089079024e-05,0.0006000000000000002
0010000310,8,2,0.001972726760551586,0.00020000000000000004
0001100012,3,2,0.0006575755868505285,0.0006000000000000002
0000100202,0,1,0.0,0.0003000000000000001
0200002100,4,1,0.0005137309272269754,0.0003000000000000001
0101200001,0,4,7.770180274308004e-05,0.0006000000000000002
0111100100,2,3,0.0006575755868505288,0.0012000000000000003
1011100010,1,6,0.00032878779342526427,0.0012000000000000003
1020000101,3,4,0.0004109847417815804,0.0006000000000000002
0101010020,0,4,0.0,0.0006000000000000002
