phase_rad,quantum_mean,quantum_std,quantum_theory,classical_mean,classical_std,classical_theory
0.0,0.98115234375,0.00356278053651459,1.0,0.98955078125,0.0027203883353875235,1.0
0.10649466622338281,0.96923828125,0.0028969525340217434,0.9887016949089333,0.987744140625,0.0028002833904179044,0.9971674001050685
0.21298933244676563,0.936474609375,0.006420295019768885,0.9553173864274567,0.9783203125,0.0044921875000000005,0.9887016949089333
0.31948399867014843,0.882275390625,0.007104282441598853,0.9013558189654818,0.965966796875,0.0026117342031867835,0.9746988042341906
0.42597866489353126,0.81416015625,0.008168173307158782,0.8292556895325194,0.945361328125,0.005426076882357266,0.9553173864274567
0.5324733311169141,0.732080078125,0.005702865803720454,0.7422754351663251,0.9236328125,0.007140268129074575,0.930777040696903
0.6389679973402969,0.64052734375,0.007781309809320845,0.6443459736698106,0.89345703125,0.0046517599077400594,0.9013558189654818
0.7454626635636797,0.5314453125,0.014205879842330307,0.5398930527765415,0.861181640625,0.008150202471318509,0.8673870754315336
0.8519573297870625,0.4333984375,0.013516133028746841,0.43363723635813906,0.821533203125,0.01001214720143746,0.8292556895325194
0.9584519960104453,0.334228515625,0.005770195366842721,0.33038056694098494,0.78310546875,0.007475010247367035,0.7873937051072035
1.0649466622338282,0.246533203125,0.0089034708605958,0.2347895459401288,0.736669921875,0.004411047521902084,0.7422754351663251
1.171441328457211,0.16142578125,0.008519633338452993,0.1511842394325077,0.68818359375,0.01011154901396982,0.6944120877366604
1.2779359946805937,0.100732421875,0.0067765627364285465,0.08334304045874258,0.644775390625,0.01243776085354791,0.6443459736698106
1.3844306609039765,0.056982421875,0.006532940367473952,0.03433191127383084,0.591064453125,0.009200571531704418,0.5926443620435573
1.4909253271273595,0.029296875,0.004114330943933769,0.006365822639327723,0.541015625,0.009687184974716597,0.5398930527765415
1.5974199933507423,0.020458984375,0.00214454992734353,0.0007086521616190278,0.483642578125,0.009583880091010997,0.48668973928111264
1.703914659574125,0.0365234375,0.003458189689380034,0.01761606559274198,0.436279296875,0.011832637515676401,0.43363723635813906
1.8104093257975078,0.076953125,0.005507847129767021,0.05632396247171412,0.386767578125,0.0069858355947086835,0.3813366500644427
1.9169039920208906,0.1302734375,0.009256246571150614,0.11508300828504675,0.333154296875,0.009702063657546672,0.33038056694098494
2.0233986582442736,0.2068359375,0.005550965426219654,0.19123769252690398,0.288525390625,0.01386486625048359,0.28134633977057233
2.1298933244676563,0.29140625,0.010230162241256092,0.2813463397705722,0.240283203125,0.006158734589935466,0.2347895459401288
2.236387990691039,0.37578125,0.005623507831596864,0.38133665006444245,0.19541015625,0.005642976645778776,0.1912376925269041
2.342882656914422,0.481787109375,0.010014052054783229,0.4866897392811124,0.159375,0.009443414918722382,0.1511842394325077
2.4493773231378047,0.587060546875,0.010588049871404352,0.5926443620435569,0.119140625,0.008588754762712895,0.11508300828504697
2.5558719893611874,0.69072265625,0.007073171469621805,0.6944120877366601,0.09296875,0.005678356156291653,0.08334304045874258
2.66236665558457,0.774658203125,0.007748917288675142,0.7873937051072031,0.06474609375,0.0029877067462457728,0.056323962471714284
2.768861321807953,0.852685546875,0.005112050513768645,0.8673870754315334,0.04404296875,0.002751758360079174,0.03433191127383084
2.875355988031336,0.912939453125,0.006195786908952129,0.930777040696903,0.02451171875,0.004682410974506583,0.017616065592742036
2.981850654254719,0.9578125,0.004648683685707776,0.9746988042341906,0.015478515625,0.001663742679433674,0.006365822639327723
3.0883453204781017,0.977294921875,0.0030746213850451494,0.9971674001050685,0.011328125,0.002627660946694084,0.0007086521616190278
3.1948399867014845,0.97734375,0.004460229393230171,0.9971674001050685,0.008984375,0.0010517900013934578,0.0007086521616190278
3.3013346529248673,0.95908203125,0.002525882257104993,0.9746988042341906,0.01513671875,0.0029781153675736147,0.006365822639327723
3.40782931914825,0.9125,0.007833224464904483,0.9307770406969031,0.02705078125,0.0039919791867128315,0.01761606559274198
3.514323985371633,0.84912109375,0.005249875021763911,0.8673870754315338,0.041455078125,0.004253655600541442,0.03433191127383073
3.6208186515950156,0.777587890625,0.00781326290220386,0.7873937051072037,0.066015625,0.005963431500301573,0.05632396247171412
3.7273133178183984,0.68916015625,0.008112525166382863,0.6944120877366606,0.09541015625,0.004470907477445155,0.08334304045874241
3.833807984041781,0.583544921875,0.006541693264204571,0.5926443620435576,0.1244140625,0.005923316478172168,0.11508300828504675
3.940302650265164,0.487646484375,0.006149436627147142,0.4866897392811131,0.15712890625,0.007799672085642748,0.15118423943250747
4.046797316488547,0.391064453125,0.009324637881041218,0.3813366500644427,0.19677734375,0.00558009555748502,0.19123769252690398
4.15329198271193,0.295458984375,0.010317534171644728,0.28134633977057244,0.24033203125,0.008294459909213311,0.23478954594012869
4.259786648935313,0.20439453125,0.007318357029373122,0.1912376925269042,0.284814453125,0.009508454626336685,0.2813463397705722
4.366281315158695,0.131494140625,0.007011725550571214,0.11508300828504703,0.329541015625,0.009138689406774165,0.3303805669409847
4.472775981382078,0.072021484375,0.005023604940468587,0.05632396247171434,0.380517578125,0.012534760780075569,0.38133665006444245
4.579270647605461,0.034228515625,0.004225537526624988,0.01761606559274209,0.434814453125,0.009349661599629576,0.43363723635813883
4.685765313828844,0.021533203125,0.003759765625,0.0007086521616190278,0.4873046875,0.010311871133761169,0.4866897392811124
4.7922599800522265,0.028125,0.00391965473445107,0.006365822639327667,0.54013671875,0.0073495655164948345,0.5398930527765413
4.898754646275609,0.053662109375,0.003435016081437804,0.03433191127383062,0.58818359375,0.01011154901396982,0.5926443620435569
5.005249312498992,0.10107421875,0.006298638865858242,0.08334304045874219,0.63486328125,0.007896883154118762,0.6443459736698103
5.111743978722375,0.1650390625,0.004405368581499985,0.1511842394325072,0.6890625,0.011110517697912416,0.6944120877366601
5.218238644945758,0.245556640625,0.00584491216353701,0.23478954594012819,0.73447265625,0.0073657675676301075,0.7422754351663248
5.32473331116914,0.33876953125,0.013552421798213029,0.3303805669409842,0.782080078125,0.00624179301250741,0.7873937051072031
5.431227977392523,0.436376953125,0.016536882850624636,0.4336372363581383,0.822119140625,0.007611708015121882,0.829255689532519
5.537722643615906,0.538037109375,0.013326500492888705,0.5398930527765408,0.859716796875,0.01007576375106306,0.8673870754315334
5.644217309839289,0.63759765625,0.007375471714257502,0.6443459736698097,0.895166015625,0.006558436997922057,0.9013558189654816
5.750711976062672,0.732373046875,0.008940881689574184,0.7422754351663251,0.922900390625,0.004593218921921452,0.930777040696903
5.857206642286055,0.80859375,0.010786485368346935,0.8292556895325193,0.946484375,0.004184430719849326,0.9553173864274566
5.963701308509438,0.884130859375,0.007028706408410779,0.9013558189654818,0.96640625,0.005143435188384254,0.9746988042341906
6.070195974732821,0.936572265625,0.006017756889384643,0.9553173864274564,0.9787109375,0.0026493476496583083,0.9887016949089333
6.1766906409562035,0.97021484375,0.0031568808350087136,0.9887016949089333,0.988623046875,0.002342223624064738,0.9971674001050685
6.283185307179586,0.97861328125,0.002725641745498606,1.0,0.9890625,0.0015471659685307479,1.0
